#class tools::wcsv::ntuple
#title Step information
#separator 44
#vector_separator 59
#column int eventID
#column double Path length (mm)
#column double step length (mm)
#column double Loss Energy (MeV)
#column double Total Energy (MeV)
#column int copyNo
1,70.9294,0.0286379,0.0029166,3.33067,211
1,71.2622,0.161464,0.0195055,3.28539,213
1,71.4025,0.101721,0.0135298,3.26659,215
1,71.5977,0.096933,0.0103049,3.24208,217
1,71.7132,0.0124659,0.00200853,3.22597,219
1,71.9653,0.0644971,0.00680743,3.19005,221
1,72.1347,0.0338843,0.00385838,3.17134,223
1,72.36,0.0592178,0.0108992,3.1355,225
1,72.7009,0.200029,0.0212732,3.10188,227
1,72.9009,0.200032,0.0171855,3.08469,229
1,73.0405,0.139587,0.0128277,3.07078,231
1,73.2876,0.186641,0.0221263,3.04062,233
1,73.3483,0.0473246,0.00674523,3.03031,235
1,73.5191,0.0181487,0.00147494,3.00866,237
1,73.8157,0.114695,0.0167354,2.96729,239
1,73.9116,0.0105823,0.00117283,2.95224,241
1,74.3011,0.200029,0.0263374,2.90296,243
1,74.4867,0.185622,0.0230092,2.87847,245
1,74.6759,0.174796,0.0186319,2.85609,247
1,74.7072,0.00601897,0.00188482,2.84841,249
1,75.0122,0.111002,0.0132061,2.80659,251
1,75.1618,0.0606057,0.00842249,2.78581,253
1,75.4386,0.137342,0.0119403,2.75276,255
1,75.7013,0.200035,0.0284792,2.71462,257
1,75.813,0.111753,0.00918776,2.70431,259
1,76.1014,0.200044,0.0259594,2.66864,261
1,76.1897,0.0883757,0.00796774,2.6594,263
1,76.4759,0.174462,0.0247186,2.61833,265
1,76.7016,0.200073,0.0237303,2.59084,267
1,76.8103,0.108687,0.0146469,2.57483,269
1,77.0925,0.190873,0.0262402,2.53249,271
1,77.1872,0.0854298,0.00960259,2.51903,273
1,77.304,0.00211645,0.000697276,2.49093,275
1,77.5329,0.0309418,0.00616268,2.45631,277
1,77.7907,0.0886969,0.0129317,2.42146,279
1,78.0215,0.119399,0.0165185,2.38885,281
1,78.2684,0.16621,0.0262691,2.35,283
1,78.3923,0.090089,0.0140936,2.33095,285
1,78.6166,0.11425,0.0172402,2.29552,287
1,78.7305,0.0280642,0.00184007,2.2811,289
1,78.9838,0.0812469,0.0120271,2.2458,291
1,79.2668,0.164124,0.0217972,2.20122,293
1,79.3759,0.0730486,0.0100018,2.18546,295
1,79.6899,0.186989,0.0318009,2.13307,297
1,79.7761,0.0730461,0.0127207,2.11721,299
1,79.9867,0.0835793,0.0157259,2.08088,301
1,80.2485,0.145198,0.0210205,2.04488,303
1,80.5036,0.20016,0.0280688,2.00737,305
1,80.6511,0.147453,0.0261258,1.98022,307
1,80.904,0.200201,0.0334855,1.93975,309
1,81.1043,0.20026,0.0303084,1.90944,311
1,81.3045,0.200246,0.0329362,1.8765,313
1,81.5047,0.200245,0.033471,1.84303,315
1,81.705,0.200246,0.0353302,1.8077,317
1,81.9052,0.200227,0.0317171,1.77599,319
1,81.9448,0.039559,0.00397972,1.77201,321
1,82.3057,0.200245,0.0306455,1.71417,323
1,82.5059,0.200226,0.0403331,1.67384,325
1,82.7062,0.200222,0.031205,1.64263,327
1,82.9064,0.200252,0.0338299,1.6088,329
1,83.1067,0.200249,0.0394548,1.56935,331
1,83.3068,0.200168,0.0318391,1.53751,333
1,83.507,0.200186,0.036915,1.50059,335
1,83.7072,0.200213,0.0439875,1.4566,337
1,83.9074,0.200184,0.0391645,1.41744,339
1,84.1076,0.200156,0.0442787,1.37316,341
1,84.3077,0.200186,0.0426249,1.33054,343
1,84.5079,0.200174,0.0425703,1.28797,345
1,84.7081,0.200172,0.0407865,1.24718,347
1,84.9082,0.20015,0.0427839,1.2044,349
1,85.1084,0.200194,0.0395231,1.16487,351
1,85.3086,0.200161,0.041033,1.12384,353
1,85.5088,0.200191,0.0361056,1.08773,355
1,85.7089,0.200121,0.0447169,1.04302,357
1,85.909,0.200132,0.0429397,1.00008,359
1,86.1092,0.200148,0.0502544,0.949823,361
1,86.3093,0.200133,0.0370905,0.912733,363
1,86.5094,0.200124,0.044615,0.868118,365
1,86.7096,0.200103,0.0442031,0.823914,367
1,86.9097,0.200152,0.0462509,0.777664,369
1,87.1098,0.200141,0.0545139,0.72315,371
1,87.31,0.200107,0.0426091,0.680541,373
1,87.5101,0.200134,0.0524483,0.628092,375
1,87.7103,0.200188,0.0400902,0.588002,377
1,87.9106,0.200281,0.0478174,0.540185,379
1,88.1108,0.200254,0.0486302,0.491554,381
1,88.3109,0.200138,0.0503096,0.441245,383
1,88.5122,0.201244,0.0376799,0.403565,385
1,88.7134,0.201203,0.0543446,0.34922,387
1,88.9155,0.202063,0.0476363,0.301584,389
1,89.1177,0.202273,0.0426345,0.258949,391
1,89.321,0.203251,0.0352595,0.22369,393
1,89.5253,0.20435,0.0309924,0.192697,395
1,89.7297,0.204381,0.0255101,0.167187,397
1,89.9362,0.206459,0.0319558,0.135232,399
1,90.1409,0.204753,0.0293451,0.105886,401
1,90.3439,0.202951,0.0313969,0.0744895,403
1,90.5466,0.202725,0.0191603,0.0553292,405
1,90.7502,0.203573,0.0104499,0.0448793,407
1,90.955,0.204841,0.016569,0.0283103,409
1,91.1661,0.211106,0.00868712,0.0196232,411
1,91.3855,0.219399,0.0113529,0.00827031,413
1,91.5027,0.117148,0.00333351,0.0049368,415
102,103.722,0.00640414,0.000190976,0.00108203,120
81,105.803,0.00656924,5.53942e-05,0.00124891,90
74,106.533,0.00627418,2.69244e-05,0.00122137,80
22,111.588,0.00831274,0,0.00163235,24
